"Activity Date","Process Date","Settle Date","Instrument","Description","Trans Code","Quantity","Price","Amount"
"6/28/2024","6/28/2024","7/1/2024","QQQ","QQQ 6/28/2024 Call $483.00","STC","1","$1.08","$107.95"
"6/28/2024","6/28/2024","7/1/2024","QQQ","QQQ 6/28/2024 Call $483.00","BTO","1","$1.27","($127.03)"
"6/28/2024","6/28/2024","7/1/2024","TSLA","TSLA 6/28/2024 Call $202.50","STC","1","$1.37","$136.95"
"6/28/2024","6/28/2024","7/1/2024","TSLA","TSLA 6/28/2024 Call $202.50","BTO","1","$0.93","($93.03)"
"6/27/2024","6/27/2024","6/28/2024","NVDA","NVDA 6/28/2024 Call $125.00","STC","1","$1.27","$126.95"
"6/27/2024","6/27/2024","6/28/2024","NVDA","NVDA 6/28/2024 Call $125.00","BTO","1","$1.12","($112.03)"
"6/27/2024","6/27/2024","6/28/2024","TSLA","TSLA 6/28/2024 Call $197.50","STC","1","$1.68","$167.95"
"6/27/2024","6/27/2024","6/28/2024","TSLA","TSLA 6/28/2024 Call $197.50","BTO","1","$1.94","($194.03)"
"6/26/2024","6/26/2024","6/27/2024","TSLA","TSLA 6/28/2024 Call $200.00","STC","1","$1.05","$104.95"
"6/26/2024","6/26/2024","6/27/2024","TSLA","TSLA 6/28/2024 Call $200.00","BTO","1","$1.33","($133.03)"
"6/26/2024","6/26/2024","6/27/2024","AMZN","AMZN 6/28/2024 Call $192.50","STC","1","$1.00","$99.95"
"6/26/2024","6/26/2024","6/27/2024","AMZN","AMZN 6/28/2024 Call $192.50","BTO","1","$1.10","($110.03)"
"6/26/2024","6/26/2024","6/27/2024","QQQ","QQQ 6/26/2024 Put $479.00","STC","1","$0.96","$95.95"
"6/26/2024","6/26/2024","6/27/2024","QQQ","QQQ 6/26/2024 Put $479.00","BTO","1","$1.30","($130.03)"
"6/25/2024","6/25/2024","6/26/2024","AMZN","AMZN 6/28/2024 Call $190.00","STC","1","$1.19","$118.95"
"6/25/2024","6/25/2024","6/25/2024","","External debit card transfer - account ending in 4760","DCF","","","$255.00"
"6/25/2024","6/25/2024","6/26/2024","AMZN","AMZN 6/28/2024 Call $190.00","BTO","1","$0.77","($77.03)"
"6/24/2024","6/24/2024","6/25/2024","AMZN","AMZN 6/28/2024 Call $195.00","STC","2","$0.33","$65.92"
"6/24/2024","6/24/2024","6/25/2024","AMZN","AMZN 6/28/2024 Call $195.00","BTO","1","$0.39","($39.03)"
"6/24/2024","6/24/2024","6/25/2024","AMZN","AMZN 6/28/2024 Call $195.00","BTO","1","$0.71","($71.03)"
"6/21/2024","6/21/2024","6/24/2024","NVDA","NVDA 6/21/2024 Call $140.00","STC","2","$0.01","$1.92"
"6/21/2024","6/21/2024","6/24/2024","TSLA","TSLA 6/21/2024 Call $182.50","STC","1","$0.83","$82.95"
"6/21/2024","6/21/2024","6/24/2024","NVDA","NVDA 6/21/2024 Call $130.00","STC","1","$0.40","$39.95"
"6/21/2024","6/21/2024","6/24/2024","NVDA","NVDA 6/21/2024 Call $130.00","BTO","1","$0.57","($57.03)"
"6/21/2024","6/21/2024","6/21/2024","","External debit card transfer - account ending in 4760","DCF","","","$25.00"
"6/21/2024","6/21/2024","6/24/2024","TSLA","TSLA 6/21/2024 Call $182.50","BTO","1","$1.05","($105.03)"
"6/20/2024","6/20/2024","6/21/2024","QQQ","QQQ 6/20/2024 Call $485.00","STC","2","$0.01","$1.92"
"6/20/2024","6/20/2024","6/20/2024","","External debit card transfer - account ending in 4760","DCF","","","$50.00"
"6/20/2024","6/20/2024","6/21/2024","QQQ","QQQ 6/20/2024 Call $485.00","BTO","2","$0.97","($194.06)"
"6/20/2024","6/20/2024","6/21/2024","NVDA","NVDA 6/21/2024 Call $140.00","BTO","2","$1.51","($302.06)"
"6/18/2024","6/18/2024","6/20/2024","QQQ","QQQ 6/18/2024 Call $485.00","STC","1","$0.65","$64.95"
"6/18/2024","6/18/2024","6/20/2024","QQQ","QQQ 6/18/2024 Call $485.00","BTO","1","$0.68","($68.03)"
"6/18/2024","6/18/2024","6/20/2024","QQQ","QQQ 6/18/2024 Put $484.00","STC","1","$0.84","$83.95"
"6/18/2024","6/18/2024","6/20/2024","QQQ","QQQ 6/18/2024 Put $484.00","BTO","1","$1.22","($122.03)"
"6/18/2024","6/18/2024","6/20/2024","QQQ","QQQ 6/18/2024 Put $485.00","STC","1","$1.08","$107.95"
"6/18/2024","6/18/2024","6/20/2024","QQQ","QQQ 6/18/2024 Put $485.00","BTO","1","$1.32","($132.03)"
"6/18/2024","6/18/2024","6/20/2024","QQQ","QQQ 6/18/2024 Call $485.00","STC","1","$1.11","$110.95"
"6/18/2024","6/18/2024","6/20/2024","TSLA","TSLA 6/21/2024 Call $187.50","STC","1","$1.98","$197.95"
"6/18/2024","6/18/2024","6/20/2024","QQQ","QQQ 6/18/2024 Call $485.00","BTO","1","$1.34","($134.03)"
"6/18/2024","6/18/2024","6/20/2024","TSLA","TSLA 6/21/2024 Call $187.50","BTO","1","$2.21","($221.03)"
"6/17/2024","6/17/2024","6/18/2024","QQQ","QQQ 6/17/2024 Put $482.00","STC","1","$0.38","$37.95"
"6/17/2024","6/17/2024","6/18/2024","TSLA","TSLA 6/21/2024 Put $182.50","STC","1","$2.20","$219.95"
"6/17/2024","6/17/2024","6/18/2024","QQQ","QQQ 6/17/2024 Put $482.00","BTO","1","$0.51","($51.03)"
"6/17/2024","6/17/2024","6/18/2024","TSLA","TSLA 6/21/2024 Put $182.50","BTO","1","$2.19","($219.03)"
"6/17/2024","6/17/2024","6/18/2024","TSLA","TSLA 6/21/2024 Put $182.50","STC","1","$1.83","$182.95"
"6/17/2024","6/17/2024","6/18/2024","TSLA","TSLA 6/21/2024 Put $182.50","STC","1","$1.84","$183.95"
"6/17/2024","6/17/2024","6/18/2024","TSLA","TSLA 6/21/2024 Put $182.50","BTO","1","$2.23","($223.03)"
"6/17/2024","6/17/2024","6/18/2024","TSLA","TSLA 6/21/2024 Put $182.50","BTO","1","$2.88","($288.03)"
"6/17/2024","6/17/2024","6/18/2024","QQQ","QQQ 6/17/2024 Put $479.00","STC","1","$0.61","$60.95"
"6/17/2024","6/17/2024","6/18/2024","QQQ","QQQ 6/17/2024 Put $479.00","BTO","1","$0.84","($84.03)"
"6/14/2024","6/14/2024","6/17/2024","QQQ","QQQ 6/17/2024 Put $478.00","STC","1","$1.06","$105.95"
"6/14/2024","6/14/2024","6/17/2024","QQQ","QQQ 6/17/2024 Put $478.00","STC","1","$1.06","$105.95"
"6/14/2024","6/14/2024","6/17/2024","QQQ","QQQ 6/17/2024 Put $478.00","BTO","2","$1.48","($296.06)"
"6/14/2024","6/14/2024","6/17/2024","QQQ","QQQ 6/14/2024 Call $476.00","STC","1","$1.92","$191.95"
"6/14/2024","6/14/2024","6/17/2024","QQQ","QQQ 6/14/2024 Call $476.00","BTO","1","$1.42","($142.03)"
"6/14/2024","6/14/2024","6/17/2024","QQQ","QQQ 6/14/2024 Call $478.00","STC","1","$0.58","$57.95"
"6/14/2024","6/14/2024","6/17/2024","QQQ","QQQ 6/14/2024 Call $478.00","BTO","1","$0.84","($84.03)"
"6/14/2024","6/14/2024","6/17/2024","NVDA","NVDA 6/14/2024 Call $132.00","STC","1","$0.85","$84.95"
"6/14/2024","6/14/2024","6/17/2024","NVDA","NVDA 6/14/2024 Call $132.00","BTO","1","$0.99","($99.03)"
"6/14/2024","6/14/2024","6/17/2024","TSLA","TSLA 6/14/2024 Put $180.00","STC","1","$2.27","$226.95"
"6/14/2024","6/14/2024","6/17/2024","TSLA","TSLA 6/14/2024 Put $180.00","BTO","1","$1.13","($113.03)"
"6/13/2024","6/13/2024","6/14/2024","QQQ","QQQ 6/13/2024 Call $476.00","STC","1","$0.94","$93.95"
"6/13/2024","6/13/2024","6/14/2024","QQQ","QQQ 6/13/2024 Call $476.00","BTO","1","$0.88","($88.03)"
"6/13/2024","6/13/2024","6/14/2024","QQQ","QQQ 6/13/2024 Call $476.00","STC","2","$0.68","$135.92"
"6/13/2024","6/13/2024","6/14/2024","QQQ","QQQ 6/13/2024 Call $476.00","BTO","1","$0.78","($78.03)"
"6/13/2024","6/13/2024","6/14/2024","QQQ","QQQ 6/13/2024 Call $476.00","BTO","1","$0.81","($81.03)"
"6/13/2024","6/13/2024","6/14/2024","AAPL","AAPL 6/14/2024 Call $212.50","STC","1","$1.67","$166.95"
"6/13/2024","6/13/2024","6/14/2024","QQQ","QQQ 6/13/2024 Call $476.00","STC","2","$0.45","$89.92"
"6/13/2024","6/13/2024","6/14/2024","QQQ","QQQ 6/13/2024 Call $476.00","BTO","2","$0.66","($132.06)"
"6/13/2024","6/13/2024","6/14/2024","AAPL","AAPL 6/14/2024 Call $212.50","BTO","1","$1.77","($177.03)"
"6/13/2024","6/13/2024","6/14/2024","QQQ","QQQ 6/13/2024 Put $475.00","STC","1","$0.89","$88.95"
"6/13/2024","6/13/2024","6/14/2024","QQQ","QQQ 6/13/2024 Put $475.00","STC","1","$0.89","$88.95"
"6/13/2024","6/13/2024","6/14/2024","QQQ","QQQ 6/13/2024 Put $475.00","BTO","1","$1.16","($116.03)"
"6/13/2024","6/13/2024","6/14/2024","QQQ","QQQ 6/13/2024 Put $475.00","BTO","1","$1.15","($115.03)"
"6/13/2024","6/13/2024","6/14/2024","AAPL","AAPL 6/14/2024 Call $220.00","STC","2","$0.75","$149.92"
"6/13/2024","6/13/2024","6/14/2024","AAPL","AAPL 6/14/2024 Call $220.00","BTO","1","$1.01","($101.03)"
"6/13/2024","6/13/2024","6/14/2024","AAPL","AAPL 6/14/2024 Call $220.00","BTO","1","$1.17","($117.03)"
"6/12/2024","6/12/2024","6/13/2024","QQQ","QQQ 6/13/2024 Put $474.00","STC","1","$1.90","$189.95"
"6/12/2024","6/12/2024","6/13/2024","QQQ","QQQ 6/13/2024 Put $474.00","BTO","1","$2.43","($243.03)"
"6/12/2024","6/12/2024","6/13/2024","AAPL","AAPL 6/14/2024 Call $222.50","STC","1","$0.97","$96.95"
"6/12/2024","6/12/2024","6/13/2024","AAPL","AAPL 6/14/2024 Call $222.50","BTO","1","$0.92","($92.03)"
"6/12/2024","6/12/2024","6/13/2024","NVDA","NVDA 6/14/2024 Put $125.00","STC","1","$1.50","$149.95"
"6/12/2024","6/12/2024","6/13/2024","NVDA","NVDA 6/14/2024 Put $125.00","BTO","1","$1.64","($164.03)"
"6/12/2024","6/12/2024","6/13/2024","QQQ","QQQ 6/12/2024 Call $476.00","STC","1","$1.45","$144.95"
"6/12/2024","6/12/2024","6/13/2024","QQQ","QQQ 6/12/2024 Call $476.00","BTO","1","$1.54","($154.03)"
"6/12/2024","6/12/2024","6/13/2024","QQQ","QQQ 6/12/2024 Call $475.00","STC","1","$1.52","$151.95"
"6/12/2024","6/12/2024","6/13/2024","AAPL","AAPL 6/14/2024 Call $215.00","STC","1","$2.50","$249.95"
"6/12/2024","6/12/2024","6/13/2024","QQQ","QQQ 6/12/2024 Call $475.00","BTO","1","$1.57","($157.03)"
"6/12/2024","6/12/2024","6/13/2024","AAPL","AAPL 6/14/2024 Call $215.00","BTO","1","$1.46","($146.03)"
"6/11/2024","6/11/2024","6/12/2024","QQQ","QQQ 6/11/2024 Put $465.00","STC","1","$0.10","$9.95"
"6/11/2024","6/11/2024","6/12/2024","QQQ","QQQ 6/11/2024 Put $465.00","BTO","1","$0.23","($23.03)"
"6/11/2024","6/11/2024","6/12/2024","QQQ","QQQ 6/11/2024 Call $465.00","STC","1","$0.94","$93.95"
"6/11/2024","6/11/2024","6/12/2024","QQQ","QQQ 6/11/2024 Call $465.00","BTO","1","$0.66","($66.03)"
"6/11/2024","6/11/2024","6/12/2024","QQQ","QQQ 6/11/2024 Call $464.00","STC","2","$1.19","$237.92"
"6/11/2024","6/11/2024","6/12/2024","QQQ","QQQ 6/11/2024 Call $464.00","BTO","1","$1.29","($129.03)"
"6/11/2024","6/11/2024","6/12/2024","QQQ","QQQ 6/11/2024 Call $464.00","BTO","1","$1.29","($129.03)"
"6/11/2024","6/11/2024","6/12/2024","QQQ","QQQ 6/11/2024 Put $465.00","STC","2","$1.32","$263.92"
"6/11/2024","6/11/2024","6/12/2024","QQQ","QQQ 6/11/2024 Put $465.00","BTO","2","$1.30","($260.06)"
"6/11/2024","6/11/2024","6/12/2024","QQQ","QQQ 6/11/2024 Put $465.00","STC","2","$0.89","$177.92"
"6/11/2024","6/11/2024","6/12/2024","QQQ","QQQ 6/11/2024 Put $465.00","BTO","2","$0.89","($178.06)"
"6/11/2024","6/11/2024","6/12/2024","QQQ","QQQ 6/11/2024 Call $464.00","STC","2","$1.06","$211.92"
"6/11/2024","6/11/2024","6/12/2024","QQQ","QQQ 6/11/2024 Call $464.00","BTO","1","$0.76","($76.03)"
"6/11/2024","6/11/2024","6/12/2024","QQQ","QQQ 6/11/2024 Call $464.00","BTO","1","$0.76","($76.03)"
"6/10/2024","6/10/2024","6/11/2024","QQQ","QQQ 6/11/2024 Put $463.00","STC","1","$0.94","$93.95"
"6/10/2024","6/10/2024","6/11/2024","QQQ","QQQ 6/11/2024 Put $463.00","STC","1","$0.94","$93.95"
"6/10/2024","6/10/2024","6/11/2024","QQQ","QQQ 6/11/2024 Put $463.00","BTO","2","$1.09","($218.06)"
"6/10/2024","6/10/2024","6/11/2024","QQQ","QQQ 6/11/2024 Call $465.00","STC","1","$1.08","$107.95"
"6/10/2024","6/10/2024","6/11/2024","QQQ","QQQ 6/11/2024 Call $465.00","BTO","1","$1.17","($117.03)"
"6/10/2024","6/10/2024","6/11/2024","QQQ","QQQ 6/10/2024 Put $464.00","STC","1","$0.55","$54.95"
"6/10/2024","6/10/2024","6/11/2024","QQQ","QQQ 6/10/2024 Put $464.00","BTO","1","$0.69","($69.03)"
"6/10/2024","6/10/2024","6/11/2024","QQQ","QQQ 6/10/2024 Call $463.00","STC","1","$1.46","$145.95"
"6/10/2024","6/10/2024","6/11/2024","QQQ","QQQ 6/10/2024 Call $463.00","BTO","1","$1.16","($116.03)"
"6/10/2024","6/10/2024","6/11/2024","QQQ","QQQ 6/10/2024 Call $463.00","STC","2","$0.90","$179.92"
"6/10/2024","6/10/2024","6/11/2024","QQQ","QQQ 6/10/2024 Call $463.00","BTO","2","$0.87","($174.06)"
"6/10/2024","6/10/2024","6/11/2024","QQQ","QQQ 6/10/2024 Call $462.00","STC","2","$1.08","$215.92"
"6/10/2024","6/10/2024","6/11/2024","QQQ","QQQ 6/10/2024 Call $462.00","BTO","2","$1.28","($256.06)"
"6/7/2024","6/7/2024","6/10/2024","QQQ","QQQ 6/10/2024 Put $464.00","STC","1","$2.61","$260.95"
"6/7/2024","6/7/2024","6/10/2024","QQQ","QQQ 6/10/2024 Put $464.00","STC","1","$2.03","$202.95"
"6/7/2024","6/7/2024","6/10/2024","QQQ","QQQ 6/10/2024 Put $464.00","BTO","1","$1.33","($133.03)"
"6/7/2024","6/7/2024","6/10/2024","QQQ","QQQ 6/10/2024 Put $464.00","BTO","1","$1.35","($135.03)"
"6/7/2024","6/7/2024","6/10/2024","TSLA","TSLA 6/7/2024 Call $180.00","STC","2","$0.32","$63.92"
"6/7/2024","6/7/2024","6/10/2024","TSLA","TSLA 6/7/2024 Call $180.00","BTO","1","$0.44","($44.03)"
"6/7/2024","6/7/2024","6/10/2024","TSLA","TSLA 6/7/2024 Call $180.00","BTO","1","$0.43","($43.03)"
"6/7/2024","6/7/2024","6/10/2024","MSFT","MSFT 6/7/2024 Call $425.00","STC","1","$0.93","$92.95"
"6/7/2024","6/7/2024","6/10/2024","MSFT","MSFT 6/7/2024 Call $425.00","STC","1","$0.90","$89.95"
"6/7/2024","6/7/2024","6/10/2024","MSFT","MSFT 6/7/2024 Call $425.00","BTO","2","$1.10","($220.06)"
"6/7/2024","6/7/2024","6/10/2024","MSFT","MSFT 6/7/2024 Call $425.00","STC","1","$1.33","$132.95"
"6/7/2024","6/7/2024","6/10/2024","TSLA","TSLA 6/7/2024 Call $180.00","STC","2","$0.75","$149.92"
"6/7/2024","6/7/2024","6/10/2024","TSLA","TSLA 6/7/2024 Call $180.00","BTO","2","$0.58","($116.06)"
"6/7/2024","6/7/2024","6/10/2024","MSFT","MSFT 6/7/2024 Call $425.00","BTO","1","$0.96","($96.03)"
"6/6/2024","6/6/2024","6/7/2024","META","META 6/7/2024 Call $500.00","STC","1","$1.95","$194.95"
"6/6/2024","6/6/2024","6/7/2024","META","META 6/7/2024 Call $500.00","BTO","1","$2.34","($234.03)"
"6/6/2024","6/6/2024","6/7/2024","QQQ","QQQ 6/6/2024 Call $463.00","STC","1","$0.60","$59.95"
"6/6/2024","6/6/2024","6/7/2024","QQQ","QQQ 6/6/2024 Call $463.00","STC","1","$1.11","$110.95"
"6/6/2024","6/6/2024","6/7/2024","QQQ","QQQ 6/6/2024 Call $463.00","STC","1","$1.11","$110.95"
"6/6/2024","6/6/2024","6/7/2024","QQQ","QQQ 6/6/2024 Call $463.00","BTO","1","$1.02","($102.03)"
"6/6/2024","6/6/2024","6/7/2024","QQQ","QQQ 6/6/2024 Call $463.00","BTO","2","$0.85","($170.06)"
"6/6/2024","6/6/2024","6/7/2024","QQQ","QQQ 6/6/2024 Call $463.00","STC","1","$0.75","$74.95"
"6/6/2024","6/6/2024","6/7/2024","QQQ","QQQ 6/6/2024 Call $463.00","BTO","1","$0.82","($82.03)"
"6/6/2024","6/6/2024","6/7/2024","QQQ","QQQ 6/6/2024 Call $464.00","STC","2","$0.46","$91.92"
"6/6/2024","6/6/2024","6/7/2024","QQQ","QQQ 6/6/2024 Call $464.00","BTO","2","$0.67","($134.06)"
"6/6/2024","6/6/2024","6/7/2024","TSLA","TSLA 6/7/2024 Call $177.50","STC","1","$1.44","$143.95"
"6/6/2024","6/6/2024","6/7/2024","TSLA","TSLA 6/7/2024 Call $177.50","BTO","1","$1.60","($160.03)"
"6/5/2024","6/5/2024","6/6/2024","QQQ","QQQ 6/6/2024 Call $462.00","STC","1","$1.63","$162.95"
"6/5/2024","6/5/2024","6/6/2024","QQQ","QQQ 6/6/2024 Call $462.00","BTO","1","$1.46","($146.03)"
"6/5/2024","6/5/2024","6/6/2024","QQQ","QQQ 6/5/2024 Call $460.00","STC","1","$1.04","$103.95"
"6/5/2024","6/5/2024","6/6/2024","QQQ","QQQ 6/5/2024 Call $460.00","STC","1","$1.04","$103.95"
"6/5/2024","6/5/2024","6/6/2024","QQQ","QQQ 6/5/2024 Call $460.00","BTO","1","$0.99","($99.03)"
"6/5/2024","6/5/2024","6/6/2024","QQQ","QQQ 6/5/2024 Call $460.00","BTO","1","$0.99","($99.03)"
"6/5/2024","6/5/2024","6/6/2024","QQQ","QQQ 6/5/2024 Call $459.00","STC","2","$1.65","$329.92"
"6/5/2024","6/5/2024","6/6/2024","QQQ","QQQ 6/5/2024 Call $459.00","BTO","2","$1.09","($218.06)"
"6/5/2024","6/5/2024","6/6/2024","TSLA","TSLA 6/7/2024 Call $175.00","STC","1","$1.86","$185.95"
"6/5/2024","6/5/2024","6/6/2024","TSLA","TSLA 6/7/2024 Call $175.00","BTO","1","$2.18","($218.03)"
"6/4/2024","6/4/2024","6/5/2024","QQQ","QQQ 6/5/2024 Call $457.00","STC","1","$0.80","$79.95"
"6/4/2024","6/4/2024","6/5/2024","QQQ","QQQ 6/5/2024 Call $457.00","BTO","1","$0.95","($95.03)"
"6/4/2024","6/4/2024","6/5/2024","QQQ","QQQ 6/5/2024 Call $455.00","STC","1","$0.79","$78.95"
"6/4/2024","6/4/2024","6/5/2024","QQQ","QQQ 6/5/2024 Call $455.00","BTO","1","$0.94","($94.03)"
"6/4/2024","6/4/2024","6/5/2024","QQQ","QQQ 6/4/2024 Call $452.00","STC","1","$1.00","$99.95"
"6/4/2024","6/4/2024","6/5/2024","QQQ","QQQ 6/4/2024 Call $452.00","BTO","1","$1.26","($126.03)"
"6/4/2024","6/4/2024","6/5/2024","QQQ","QQQ 6/4/2024 Call $452.00","STC","1","$1.24","$123.95"
"6/4/2024","6/4/2024","6/5/2024","QQQ","QQQ 6/4/2024 Call $452.00","STC","1","$1.43","$142.95"
"6/4/2024","6/4/2024","6/5/2024","QQQ","QQQ 6/4/2024 Call $452.00","BTO","2","$1.06","($212.06)"
"6/4/2024","6/4/2024","6/5/2024","QQQ","QQQ 6/4/2024 Call $453.00","STC","2","$0.96","$191.92"
"6/4/2024","6/4/2024","6/5/2024","QQQ","QQQ 6/4/2024 Call $453.00","BTO","2","$1.03","($206.06)"
"6/3/2024","6/3/2024","6/4/2024","XOM","XOM 6/7/2024 Call $115.00","STC","1","$0.85","$84.95"
"6/3/2024","6/3/2024","6/4/2024","XOM","XOM 6/7/2024 Call $115.00","BTO","1","$0.99","($99.03)"
"6/3/2024","6/3/2024","6/4/2024","QQQ","QQQ 6/3/2024 Call $451.00","STC","1","$0.64","$63.95"
"6/3/2024","6/3/2024","6/4/2024","QQQ","QQQ 6/3/2024 Call $451.00","BTO","1","$0.80","($80.03)"
"6/3/2024","6/3/2024","6/4/2024","QQQ","QQQ 6/3/2024 Call $450.00","STC","1","$1.40","$139.95"
"6/3/2024","6/3/2024","6/4/2024","QQQ","QQQ 6/3/2024 Call $450.00","BTO","1","$0.86","($86.03)"
"6/3/2024","6/3/2024","6/4/2024","QQQ","QQQ 6/3/2024 Call $453.00","STC","1","$0.68","$67.95"
"6/3/2024","6/3/2024","6/4/2024","QQQ","QQQ 6/3/2024 Call $453.00","BTO","1","$0.88","($88.03)"
"6/3/2024","6/3/2024","6/4/2024","QQQ","QQQ 6/3/2024 Call $453.00","STC","2","$0.60","$119.92"
"6/3/2024","6/3/2024","6/4/2024","QQQ","QQQ 6/3/2024 Call $453.00","BTO","1","$0.76","($76.03)"
"6/3/2024","6/3/2024","6/4/2024","QQQ","QQQ 6/3/2024 Call $453.00","BTO","1","$0.72","($72.03)"
"6/3/2024","6/3/2024","6/4/2024","QQQ","QQQ 6/3/2024 Put $451.00","STC","1","$0.95","$94.95"
"6/3/2024","6/3/2024","6/4/2024","QQQ","QQQ 6/3/2024 Put $451.00","BTO","1","$0.80","($80.03)"
"5/31/2024","5/31/2024","5/31/2024","","Interest Payment","INT","","","$0.34"
"5/31/2024","5/31/2024","6/3/2024","SPY","SPY 5/31/2024 Call $520.00","STC","1","$1.12","$111.95"
"5/31/2024","5/31/2024","6/3/2024","SPY","SPY 5/31/2024 Call $520.00","BTO","1","$0.45","($45.03)"
"5/31/2024","5/31/2024","6/3/2024","QQQ","QQQ 5/31/2024 Put $445.00","STC","1","$1.08","$107.95"
"5/31/2024","5/31/2024","6/3/2024","QQQ","QQQ 5/31/2024 Put $445.00","BTO","1","$1.02","($102.03)"
"5/31/2024","5/31/2024","6/3/2024","QQQ","QQQ 5/31/2024 Put $445.00","STC","1","$0.70","$69.95"
"5/31/2024","5/31/2024","6/3/2024","QQQ","QQQ 5/31/2024 Put $445.00","BTO","1","$0.88","($88.03)"
"5/31/2024","5/31/2024","6/3/2024","QQQ","QQQ 5/31/2024 Put $450.00","STC","1","$4.00","$399.94"
"5/31/2024","5/31/2024","6/3/2024","QQQ","QQQ 5/31/2024 Put $450.00","BTO","1","$1.09","($109.03)"
"5/31/2024","5/31/2024","6/3/2024","QQQ","QQQ 5/31/2024 Put $449.00","STC","1","$0.78","$77.95"
"5/31/2024","5/31/2024","6/3/2024","QQQ","QQQ 5/31/2024 Put $449.00","BTO","1","$0.97","($97.03)"
"5/30/2024","5/30/2024","5/31/2024","QQQ","QQQ 5/31/2024 Call $456.00","STC","1","$0.80","$79.95"
"5/30/2024","5/30/2024","5/31/2024","QQQ","QQQ 5/31/2024 Call $456.00","BTO","1","$0.88","($88.03)"
"5/30/2024","5/30/2024","5/31/2024","QQQ","QQQ 5/30/2024 Put $453.00","STC","1","$0.40","$39.95"
"5/30/2024","5/30/2024","5/31/2024","QQQ","QQQ 5/30/2024 Put $453.00","BTO","1","$0.39","($39.03)"
"5/30/2024","5/30/2024","5/31/2024","TSLA","TSLA 5/31/2024 Call $180.00","STC","1","$1.12","$111.95"
"5/30/2024","5/30/2024","5/31/2024","TSLA","TSLA 5/31/2024 Call $180.00","BTO","1","$1.17","($117.03)"
"5/30/2024","5/30/2024","5/31/2024","QQQ","QQQ 5/30/2024 Call $453.00","STC","1","$1.14","$113.95"
"5/30/2024","5/30/2024","5/31/2024","QQQ","QQQ 5/30/2024 Call $453.00","BTO","1","$0.86","($86.03)"
"5/30/2024","5/30/2024","5/31/2024","QQQ","QQQ 5/30/2024 Put $452.00","STC","1","$0.56","$55.95"
"5/30/2024","5/30/2024","5/31/2024","QQQ","QQQ 5/30/2024 Put $452.00","BTO","1","$0.72","($72.03)"
"5/30/2024","5/30/2024","5/31/2024","SPY","SPY 5/30/2024 Call $525.00","STC","1","$0.48","$47.95"
"5/30/2024","5/30/2024","5/31/2024","SPY","SPY 5/30/2024 Call $525.00","BTO","1","$0.45","($45.03)"
"5/29/2024","5/29/2024","5/30/2024","SPY","SPY 5/29/2024 Call $528.00","STC","1","$0.15","$14.95"
"5/29/2024","5/29/2024","5/30/2024","SPY","SPY 5/29/2024 Call $528.00","BTO","1","$0.25","($25.03)"
"5/29/2024","5/29/2024","5/30/2024","SPY","SPY 5/29/2024 Call $527.00","STC","2","$0.45","$89.92"
"5/29/2024","5/29/2024","5/30/2024","SPY","SPY 5/29/2024 Call $527.00","BTO","1","$0.65","($65.03)"
"5/29/2024","5/29/2024","5/30/2024","SPY","SPY 5/29/2024 Call $527.00","BTO","1","$0.55","($55.03)"
"5/29/2024","5/29/2024","5/30/2024","COIN","COIN 5/31/2024 Call $260.00","STC","1","$0.80","$79.95"
"5/29/2024","5/29/2024","5/30/2024","COIN","COIN 5/31/2024 Call $260.00","BTO","1","$0.99","($99.03)"
"5/29/2024","5/29/2024","5/30/2024","QQQ","QQQ 5/29/2024 Call $458.00","STC","2","$0.55","$109.92"
"5/29/2024","5/29/2024","5/30/2024","QQQ","QQQ 5/29/2024 Call $458.00","BTO","2","$0.71","($142.06)"
"5/29/2024","5/29/2024","5/30/2024","QQQ","QQQ 5/29/2024 Call $459.00","STC","2","$0.40","$79.92"
"5/29/2024","5/29/2024","5/30/2024","QQQ","QQQ 5/29/2024 Call $459.00","BTO","2","$0.53","($106.06)"
"5/29/2024","5/29/2024","5/30/2024","QQQ","QQQ 5/29/2024 Call $458.00","STC","1","$0.87","$86.95"
"5/29/2024","5/29/2024","5/30/2024","QQQ","QQQ 5/29/2024 Call $458.00","BTO","1","$0.91","($91.03)"
"5/28/2024","5/28/2024","5/29/2024","ABBV","ABBV 5/31/2024 Call $155.00","STC","1","$0.86","$85.95"
"5/28/2024","5/28/2024","5/29/2024","ABBV","ABBV 5/31/2024 Call $155.00","BTO","1","$0.93","($93.03)"
"5/28/2024","5/28/2024","5/29/2024","ABBV","ABBV 5/31/2024 Call $155.00","STC","1","$0.85","$84.95"
"5/28/2024","5/28/2024","5/29/2024","ABBV","ABBV 5/31/2024 Call $155.00","BTO","1","$1.09","($109.03)"
"5/28/2024","5/28/2024","5/29/2024","JPM","JPM 5/31/2024 Call $200.00","STC","1","$1.28","$127.95"
"5/28/2024","5/28/2024","5/29/2024","JPM","JPM 5/31/2024 Call $200.00","BTO","1","$1.39","($139.03)"
"5/28/2024","5/28/2024","5/29/2024","QQQ","QQQ 5/28/2024 Call $459.00","STC","1","$0.82","$81.95"
"5/28/2024","5/28/2024","5/29/2024","QQQ","QQQ 5/28/2024 Call $459.00","STC","1","$0.57","$56.95"
"5/28/2024","5/28/2024","5/29/2024","QQQ","QQQ 5/28/2024 Call $459.00","BTO","1","$0.56","($56.03)"
"5/28/2024","5/28/2024","5/29/2024","QQQ","QQQ 5/28/2024 Call $459.00","BTO","1","$0.69","($69.03)"
